"ID_MESA","HAB","INHAB","BL","NU","MAS","CC","Creemos","FPV","PAN_BOL","VV"
"100320722340101404",220,"8",12,11,76,65,24,12,20,197
"100320205802579604",220,"0",11,5,82,72,18,14,18,204
"100320208200190126",220,"1",11,13,64,75,27,16,14,196
"100320722992401602",220,"3",14,9,85,70,12,16,14,197
"100320722342585803",220,"0",10,14,74,78,13,12,19,196
"100320722340401119",220,"9",8,15,71,73,14,20,19,197
"100320207290250515",220,"2",13,8,84,78,12,14,11,199
"100320127940050814",176,"9",7,6,66,56,15,11,15,163
"100320127940051006",220,"1",10,16,83,65,13,16,17,194
"100320310010103408",220,"2",12,12,62,81,10,18,25,196
"100320139020000101",173,"0",3,17,48,66,10,14,15,153
"100320207293003902",220,"0",8,16,72,78,16,19,11,196
"100320722341107912",188,"0",10,12,66,66,8,15,11,166
"100320724422105104",220,"4",9,14,88,68,13,12,16,197
"100320308210010920",220,"1",12,7,76,68,21,13,23,201
"100320618780000101",220,"4",8,17,65,74,15,25,16,195
"100320722340100210",220,"5",8,6,64,87,23,14,18,206
"100320127940011012",220,"2",7,14,74,68,23,23,11,199
"100320310762503502",220,"9",11,8,70,83,11,19,18,201
"100320207290160222",220,"5",10,11,88,72,15,12,12,199
"100320202820250705",220,"3",10,16,84,59,14,14,23,194
"100320722340501620",233,"12",7,8,64,94,16,15,29,218
"100320725210700406",220,"10",12,8,81,66,21,13,19,200
"100320201060240101",220,"1",10,10,79,75,9,19,18,200
"100320722340700721",220,"2",12,13,65,75,23,12,20,195
"100320723251300116",220,"5",8,11,92,65,14,19,11,201
"100320640262535404",71,"1",5,2,27,19,5,7,6,64
"100320208202560304",220,"0",11,10,65,87,19,12,16,199
"100320740352536601",102,"1",7,4,29,38,7,9,8,91
"100320207292548007",220,"4",10,7,73,77,20,21,12,203
"100320722351100107",220,"8",5,8,80,79,13,17,18,207
"100320619770000308",220,"4",7,13,83,72,17,13,15,200
"100320127940040003",220,"1",16,14,74,69,18,14,15,190
"100320626800011013",220,"6",12,10,75,84,13,14,12,198
"100320420593101023",200,"3",4,7,78,72,16,18,5,189
"100320722340400015",220,"3",8,13,80,62,27,14,16,199
"100320201150243601",220,"1",6,10,70,86,17,16,15,204
"100320341762557902",191,"0",15,8,56,75,14,11,12,168
"100320310240120102",220,"5",12,10,66,87,19,15,11,198
"100320722572540502",220,"0",12,11,83,70,12,16,16,197
"100320309342504716",220,"2",13,18,74,64,13,23,15,189
"100320530823115906",135,"13",4,7,53,41,10,7,13,124
"100320825260000203",220,"3",11,14,83,65,15,14,18,195
"100320308210024002",109,"1",8,4,30,37,10,11,9,97
"100320138470000101",49,"1",7,3,13,17,4,4,1,39
"110621341562506804",220,"57",11,8,75,79,15,18,14,201
"100320208202504508",220,"1",13,12,63,79,16,20,17,195
"100320208200160310",220,"2",11,15,80,60,16,16,22,194
"100320208200130705",220,"1",13,14,72,76,9,16,20,193
"100320722342565405",220,"0",11,16,81,67,14,11,20,193
"100320722340501316",220,"4",15,10,66,82,14,16,17,195
"100320308210010211",220,"1",8,13,66,85,15,13,20,199
"100320722340900611",220,"4",11,5,87,76,17,9,15,204
"100320722340200107",220,"4",12,6,93,62,15,15,17,202
"100320927732503609",220,"5",9,14,77,72,18,18,12,197
"100320722340700304",220,"5",7,9,77,84,11,19,13,204
"100320308210020518",184,"4",17,9,52,74,10,9,13,158
"100320514940003608",220,"3",7,10,93,58,21,16,15,203
"100320207290200102",220,"5",9,5,76,78,18,16,18,206
"100320308213007307",220,"7",11,14,62,91,15,14,13,195
"100320723041800005",220,"5",9,9,84,69,20,14,15,202
"100320208200100311",220,"5",5,16,86,61,16,20,16,199
"100320724371500816",220,"4",13,13,63,70,23,18,20,194
"100320516700024401",124,"1",4,4,39,44,7,12,14,116
"100320421200000201",194,"3",7,4,74,65,13,17,14,183
"100320420843102806",220,"5",10,4,77,86,17,10,16,206
"100320204320262301",220,"4",10,7,66,86,15,17,19,203
"110341836192507813",220,"41",8,11,71,80,17,15,18,201
"100320515300008903",220,"4",8,5,87,78,11,12,19,207
"100320309070700206",220,"0",6,13,81,70,12,27,11,201
"100320208200240403",220,"4",12,9,71,78,14,14,22,199
"100320207290110317",220,"2",13,10,75,77,14,12,19,197
"100320722340200909",220,"4",12,12,79,78,10,16,13,196
"100320208200180410",220,"6",15,9,77,69,11,21,18,196
"100320722341107503",220,"0",14,4,58,87,12,29,16,202
"100320208200050109",220,"3",16,4,77,73,14,17,19,200
"100320207290130317",220,"5",13,14,65,71,18,20,19,193
"100320927730000805",220,"5",7,13,68,85,21,8,18,200
"100320722340500510",220,"6",18,10,74,57,17,23,21,192
"100320722340800813",220,"1",8,6,79,83,18,14,12,206
"100320309240800302",220,"5",10,10,88,66,16,18,12,200
"100320114810000101",123,"3",7,5,40,40,13,9,9,111
"100320626800007509",220,"6",11,15,75,71,20,12,16,194
"100320724002555712",220,"8",17,6,80,68,16,12,21,197
"100320308210016402",220,"4",9,15,71,76,17,15,17,196
"100320619160000916",220,"13",10,14,76,84,7,15,14,196
"100320420590011111",220,"4",16,6,70,77,16,19,16,198
"100320722340701009",220,"7",9,6,82,78,16,13,16,205
"100320722341003907",220,"3",7,8,80,75,18,16,16,205
"100320227780000110",220,"2",14,16,81,59,16,21,13,190
"100320722340701115",220,"11",13,11,72,79,17,15,13,196
"100320420590009705",220,"2",8,9,64,81,28,13,17,203
"100320515710013801",182,"6",7,10,55,72,14,15,9,165
"100320722340400003",220,"6",7,8,72,83,20,8,22,205
"100320309090700201",220,"1",14,13,72,71,12,20,18,193
"100320637530000101",220,"0",11,12,71,77,17,19,13,197
"100320203230297003",220,"1",9,12,81,69,13,19,17,199
"100320722521101703",220,"4",13,10,78,70,18,18,13,197
"100320723370201502",220,"1",11,15,72,80,18,12,12,194
"100320208200050406",220,"2",16,13,77,80,12,9,13,191
"100320514943112608",220,"1",15,10,74,76,18,9,18,195
"100320309342503403",220,"4",6,8,86,77,15,10,18,206
"100320722340501609",220,"1",15,12,63,86,17,6,21,193
"100320619610001204",220,"6",15,9,81,66,20,14,15,196
"100320208200190806",220,"4",7,16,88,68,10,18,13,197
"100320208202502708",220,"4",14,12,79,71,16,16,12,194
"100320518413113607",220,"12",10,7,70,76,24,15,18,203
"100320515303114806",220,"2",8,9,70,82,20,18,13,203
"100320830740000101",153,"5",15,5,56,42,11,14,10,133
"100320308210012906",220,"4",13,7,80,61,21,15,23,200
"100320514940004505",220,"5",7,10,68,90,13,18,14,203
"100320207210255003",220,"5",8,10,70,76,17,20,19,202
"100320516900027001",15,"0",0,1,1,10,3,0,0,14
"100320722340801215",220,"1",11,14,69,81,20,12,13,195
"100320722340202008",220,"3",10,12,77,69,15,17,20,198
"100320722340600012",220,"5",11,11,82,64,17,20,15,198
"100320308210017922",220,"1",6,12,67,82,18,17,18,202
"100320138260000101",220,"0",18,7,69,75,18,18,15,195
"100320724753204106",220,"1",10,11,78,71,24,16,10,199
"100320308210017822",220,"7",14,10,81,72,14,21,8,196
"100320207290030404",220,"3",7,5,88,77,17,15,11,208
"100320742182584401",160,"0",2,6,64,50,11,16,11,152
"100320309660904703",220,"4",13,7,76,83,14,16,11,200
"100320825590000101",220,"10",8,7,74,82,15,21,13,205
"100320308210012309",220,"2",8,8,78,69,20,16,21,204
"100320308210017519",220,"5",6,13,79,68,20,20,14,201
"100320735380000213",220,"5",13,12,64,76,14,19,22,195
"100320207290080807",220,"3",16,11,68,74,18,22,11,193
"100320127943001201",220,"6",11,6,70,74,18,20,21,203
"100320722390000104",220,"4",5,10,72,74,21,17,21,205
"100320626803105202",220,"6",9,9,70,86,12,19,15,202
"100320208200220303",220,"4",11,10,71,79,15,15,19,199
"100320200980241703",220,"4",7,15,80,75,11,20,12,198
"100320742232584901",220,"0",18,6,70,79,19,19,9,196
"100320207290170301",220,"6",17,8,84,62,13,15,21,195
"100320540622539301",195,"0",8,14,73,72,12,11,5,173
"100320309710104723",220,"3",8,12,74,83,17,16,10,200
"100320618950000701",220,"10",16,11,77,72,20,8,16,193
"100320310110110107",220,"8",9,9,83,69,13,13,24,202
"100320207290200506",220,"1",8,13,68,79,17,21,14,199
"100320825400000407",220,"15",11,11,75,72,14,19,18,198
"100320514940004204",220,"2",7,9,95,67,16,16,10,204
"100320837570000101",220,"0",4,11,82,69,20,16,18,205
"100320127940051505",220,"4",8,11,60,82,21,24,14,201
"100320722340302501",220,"0",9,15,77,81,11,13,14,196
"100320207290270301",220,"2",16,11,82,70,15,12,14,193
"100320208200120710",220,"1",14,12,64,77,22,14,17,194
"100320722340200402",220,"7",7,14,75,77,12,19,16,199
"100320516110018204",220,"2",19,12,76,56,17,15,25,189
"100320208202504129",220,"5",4,8,76,76,19,16,21,208
"100320127590000102",155,"14",7,8,52,54,13,9,12,140
"100320208200190202",220,"1",9,9,89,71,16,13,13,202
"100320208202504506",220,"0",8,9,84,73,16,17,13,203
"100320308210020010",220,"4",16,6,73,66,18,15,26,198
"100320202070232405",220,"5",11,11,71,79,9,18,21,198
"100320723171801428",220,"3",10,9,77,76,19,15,14,201
"100320825263201105",125,"1",13,5,41,39,8,5,14,107
"100320208200240144",220,"2",8,10,79,71,14,18,20,202
"100320207290100207",220,"6",10,11,74,75,20,20,10,199
"100320204290262003",71,"2",4,6,22,22,6,6,5,61
"100320309520903213",150,"0",11,6,47,51,9,11,15,133
"100320735380000313",220,"0",14,12,76,82,15,12,9,194
"100320724950580011",220,"3",8,9,90,69,16,11,17,203
"100320309070700116",220,"4",9,15,70,61,25,17,23,196
"110111136122506505",220,"51",6,13,74,66,22,19,20,201
"100320722390000112",220,"4",8,10,66,94,2,24,16,202
"100320308210014503",220,"13",5,8,78,88,12,10,19,207
"100320227670291260",220,"2",6,18,78,71,15,17,15,196
"100320127940041021",220,"1",16,10,67,73,15,19,20,194
"100320208200030105",220,"2",8,12,77,67,18,23,15,200
"100320309712593310",220,"0",13,14,68,76,17,12,20,193
"100320722340702712",220,"7",11,9,86,71,11,12,20,200
"100320202490237402",220,"15",11,10,83,65,18,9,24,199
"100320207290240112",220,"2",8,7,87,71,22,14,11,205
"100320309370901614",146,"6",8,5,49,48,8,14,14,133
"100320342482592501",220,"0",17,5,73,70,17,16,22,198
"100320722341106605",220,"0",11,11,66,82,13,16,21,198
"100320308210015625",220,"6",13,17,71,71,18,18,12,190
"100320205100232009",220,"2",8,12,70,78,14,19,19,200
"100320113710000202",220,"3",8,10,70,79,20,19,14,202
"100320421800000202",213,"6",20,10,71,67,14,17,14,183
"100320310422593201",220,"2",7,12,68,81,24,15,13,201
"100320514940048402",220,"3",7,9,71,81,15,15,22,204
"100320619770000808",220,"7",14,9,84,75,15,11,12,197
"100320207290290604",220,"5",11,9,75,76,13,16,20,200
"100320207290020525",220,"0",13,12,78,73,18,13,13,195
"100320722340700702",220,"2",11,15,69,70,23,15,17,194
"100320127940022706",220,"2",13,7,76,64,20,23,17,200
"100320203230297507",220,"4",18,9,66,81,22,14,10,193
"100320722343205501",220,"4",10,9,77,77,12,17,18,201
"100320339560000101",220,"1",12,10,74,77,16,15,16,198
"100320825400001221",93,"7",2,5,37,33,4,6,6,86
"100320722340801709",220,"6",7,11,73,76,19,16,18,202
"100320208200230113",220,"1",10,11,76,70,23,14,16,199
"100320516130018401",220,"10",12,9,68,66,22,22,21,199
"100320207290100903",220,"3",10,9,82,69,15,13,22,201
"100320308210015615",220,"5",11,12,90,68,15,11,13,197
"100320207293003406",220,"1",15,6,72,73,16,19,19,199
"100320825263200703",220,"4",7,11,83,63,15,22,19,202
"100320127940021913",220,"3",15,5,75,77,17,16,15,200
"100320722340500417",220,"9",14,10,70,80,10,16,20,196
"100320203850278407",220,"4",9,12,84,75,14,12,14,199
"100320722502541407",220,"0",12,8,80,68,20,16,16,200
"100320308210010201",220,"2",16,6,83,70,8,19,18,198
"100320825403201704",220,"0",13,12,81,69,17,15,13,195
"100320202242575302",220,"4",9,11,64,87,9,23,17,200
"100320309560903506",220,"2",10,18,77,69,15,13,18,192
"100320722652500012",220,"4",11,9,78,69,18,19,16,200
"110111036112517302",220,"23",8,13,73,74,15,23,14,199
"100320420593100709",175,"4",8,7,56,64,15,17,8,160
"100320420593101104",220,"1",8,11,66,82,19,21,13,201
"100320514943112301",220,"5",14,11,71,87,9,18,10,195
"100320619470001301",220,"5",11,12,69,71,26,15,16,197
"100320722343205604",220,"3",8,8,78,84,8,14,20,204
"100320722341002612",220,"2",12,19,77,63,15,15,19,189
"100320722980401505",220,"6",9,12,71,78,19,13,18,199
"100320206810275701",26,"1",0,1,9,11,3,0,2,25
"100320203210252801",220,"7",14,8,87,63,16,17,15,198
"100320309712558002",220,"0",11,11,67,77,18,15,21,198
"100320722340800204",220,"3",10,9,70,79,16,14,22,201
"100320517600034901",220,"10",17,13,76,72,14,15,13,190
"100320722340800102",220,"7",4,8,72,83,20,17,16,208
"100320207290301608",220,"4",14,12,74,67,19,13,21,194
"100320735590000101",237,"4",9,8,80,88,16,22,14,220
"100320207290060816",220,"7",12,10,78,77,18,10,15,198
"100320207290070117",220,"1",3,9,89,64,20,18,17,208
"100320309530903203",220,"4",14,9,73,80,14,13,17,197
"100320309860102104",220,"1",5,10,61,93,18,16,17,205
"100320724950580013",220,"3",5,10,74,79,19,21,12,205
"100320311060160710",220,"0",6,12,83,80,12,14,13,202
"100320722341002118",220,"6",8,8,86,72,17,18,11,204
"100320208200250204",220,"0",16,10,73,73,14,14,20,194
"100320516520022601",220,"3",9,11,85,70,15,13,17,200
"100320207290060726",220,"3",11,9,75,79,19,11,16,200
"100320722340600612",220,"2",14,12,82,79,13,10,10,194
"100320308212588611",220,"0",5,11,75,82,15,20,12,204
"100320203230297506",220,"6",14,9,76,68,20,18,15,197
"100320203490294401",125,"3",7,8,36,48,7,7,12,110
"100320724433205706",220,"5",7,9,78,83,11,15,17,204
"100320309400901909",220,"5",8,7,79,81,12,15,18,205
"100320825550000305",220,"8",15,11,77,65,14,24,14,194
"100320515303114810",220,"2",13,8,71,80,20,17,11,199
"100320514943110309",220,"7",8,10,76,76,23,15,12,202
"100320827840000305",220,"11",9,7,86,78,14,12,14,204
"100320724862001801",220,"4",3,11,71,79,19,24,13,206
"100320207290250419",220,"2",11,9,73,70,17,24,16,200
"100320309712593304",220,"0",15,10,73,74,16,16,16,195
"110118943792609103",220,"0",15,11,69,60,22,25,18,194
"100320309342503104",220,"5",8,8,73,77,17,20,17,204
"100320825263201402",220,"1",8,9,68,82,21,14,18,203
"100320514940058905",187,"2",7,6,60,70,11,20,13,174
"100320308210012808",220,"4",18,16,62,71,16,14,23,186
"100320308210013115",220,"1",4,14,75,80,14,17,16,202
"110111043712608301",220,"0",7,9,76,79,17,17,15,204
"100320309342504602",220,"1",7,10,91,72,11,12,17,203
"100320722340800818",220,"3",13,16,74,72,9,16,20,191
"100320113360000102",220,"4",7,10,69,84,23,18,9,203
"100320722340500105",220,"9",18,15,70,73,13,15,16,187
"100320515700013703",220,"2",7,11,83,72,17,14,16,202
"100320724870001903",220,"4",14,10,82,76,15,12,11,196
"100320207290280112",220,"2",15,5,61,82,20,18,19,200
"100320728540405301",220,"3",12,11,71,83,13,11,19,197
"100320204332534409",157,"1",10,7,53,52,9,10,16,140
"100320206980254612",220,"6",12,7,65,82,24,17,13,201
"100320722340201213",220,"1",10,14,78,71,18,10,19,196
"100320722340900902",220,"10",10,7,79,74,21,14,15,203
"100320207290060127",220,"5",10,15,77,66,23,12,17,195
"100320722340301005",220,"8",7,11,86,75,18,11,12,202
"100320515140007101",220,"8",9,9,69,75,10,19,29,202
"110111036112517407",220,"32",15,9,77,75,11,20,13,196
"100320334770000101",83,"2",2,0,32,34,4,3,8,81
"100320722342565509",220,"9",6,13,81,61,22,17,20,201
"100320722340202312",220,"2",18,10,72,73,11,18,18,192
"100320205282573502",199,"3",8,8,60,67,17,15,24,183
"100320207290170718",220,"1",10,10,81,73,21,11,14,200
"100320722340202313",220,"4",10,8,77,75,12,11,27,202
"100320722340502317",220,"2",10,8,70,78,22,22,10,202
"100320203230296906",220,"3",17,11,76,71,13,15,17,192
"100320514940002005",220,"1",10,20,79,78,12,9,12,190
"100320114790000101",220,"6",10,9,81,63,16,27,14,201
"100320722351104209",220,"4",9,10,78,76,11,23,13,201
"100320722340701315",220,"3",9,14,68,81,15,15,18,197
"100320927730001109",220,"6",14,13,64,76,16,21,16,193
"100320515290008706",93,"0",5,8,34,24,6,7,9,80
"100320208203004414",220,"3",16,6,82,66,15,17,18,198
"100320208200130511",220,"2",9,13,72,66,23,19,18,198
"100320722340900907",220,"6",13,9,85,74,19,11,9,198
"100320626800011107",220,"1",13,16,82,64,13,14,18,191
"100320514942504407",220,"2",20,4,83,71,15,17,10,196
"100320341982564506",220,"0",11,12,74,79,13,18,13,197
"100320722340500609",74,"3",3,6,32,15,3,5,10,65
"100320112640000109",157,"7",5,13,51,52,13,7,16,139
"100320328040121112",220,"4",10,6,87,62,20,16,19,204
"100320309802558103",220,"0",11,10,82,72,13,11,21,199
"100320722340501413",220,"2",9,9,70,76,17,16,23,202
"100320827860000405",213,"0",8,10,69,78,14,18,16,195
"110443837812510633",25,"8",1,2,8,9,4,1,0,22
"100320202950248402",220,"0",16,7,69,80,10,20,18,197
"100320336650000103",189,"1",7,8,65,63,18,18,10,174
"100320722340502324",220,"3",12,15,69,77,15,12,20,193
"100320619160001404",220,"5",7,14,66,78,17,20,18,199
"100320208200050121",220,"0",8,10,89,72,15,12,14,202
"100320722341106604",220,"0",8,8,77,75,12,20,20,204
"100320722340701307",220,"5",7,14,78,82,15,10,14,199
"100320722341106901",220,"0",7,11,76,87,15,13,11,202
"100320112730000102",139,"7",6,12,42,55,11,6,7,121
"100320722571102221",220,"6",8,11,77,67,26,14,17,201
"100320722341108508",220,"1",9,15,80,78,13,14,11,196
"100320420593101202",220,"3",10,7,83,75,12,16,17,203
"100320731920601801",220,"5",11,10,67,84,13,14,21,199
"100320637310000101",220,"0",19,10,70,77,18,13,13,191
"100320227670291264",220,"3",7,15,82,81,6,10,19,198
"100320722340300009",237,"0",14,13,92,62,20,16,20,210
"100320309230800106",220,"4",10,10,79,74,14,18,15,200
"100320722652546803",220,"0",11,9,69,79,14,25,13,200
"100320827840001618",72,"21",4,1,27,21,8,6,5,67
"100320241812561307",220,"0",14,11,80,65,20,21,9,195
"100320420590009110",220,"1",14,6,71,86,9,19,15,200
"100320420870000205",29,"0",1,3,7,12,4,1,1,25
"100320207290240106",220,"2",14,8,77,76,14,14,17,198
"100320309740104908",220,"6",7,11,67,78,15,23,19,202
"110111041362506201",220,"45",9,12,67,95,12,9,16,199
"100320515490011701",110,"5",6,6,35,42,5,9,7,98
"100320309342503506",220,"7",9,12,66,72,27,19,15,199
"100320825700000101",220,"5",12,14,79,62,17,22,14,194
"100320722340200315",220,"3",5,9,75,82,16,17,16,206
"110671536162507202",220,"42",9,16,73,71,17,12,22,195
"100320112930000110",220,"6",15,22,68,75,16,15,9,183
"100320420590014013",220,"1",10,12,83,74,13,18,10,198
"100320620370000501",167,"9",9,9,51,61,14,5,18,149
"100320207290300707",220,"1",12,17,74,80,12,15,10,191
"100320514940057104",220,"4",10,12,67,80,18,17,16,198
"100320722340501103",220,"3",10,11,77,67,20,17,18,199
"100320619163106906",220,"14",16,7,75,69,19,17,17,197
"100320309260800501",220,"3",11,7,80,74,17,20,11,202
"100320208203005511",220,"5",10,14,80,69,11,14,22,196
"100320207290210804",220,"1",8,12,87,72,15,14,12,200
"100320127940051220",220,"7",10,15,75,75,13,17,15,195
"100320722341002415",220,"1",4,11,76,69,19,24,17,205
"100320309993008006",220,"5",17,19,64,71,26,12,11,184
"100320722340502805",220,"1",8,15,71,82,15,9,20,197
"100320514940002503",220,"3",16,11,76,72,17,10,18,193
"100320203230297509",220,"4",6,13,67,88,13,17,16,201
"100320308210014703",220,"2",18,13,70,73,14,20,12,189
"100320309920102809",220,"7",14,7,80,75,12,22,10,199
"100320517530034203",220,"14",10,13,71,66,20,13,27,197
"100320420593103202",220,"3",9,5,69,85,15,22,15,206
"100320207290170711",220,"2",11,13,70,82,14,17,13,196
"100320309450902413",220,"6",14,10,83,66,13,16,18,196
"100320308212592915",220,"6",15,5,78,69,23,9,21,200
"100320723172567001",220,"0",17,11,73,79,17,13,10,192
"100320434830000101",220,"3",11,17,74,79,12,13,14,192
"100320722342566705",220,"0",7,18,83,67,10,19,16,195
"100320208200030324",220,"1",12,10,73,79,12,14,20,198
"100320205710283310",89,"0",3,3,30,34,5,8,6,83
"100320517782549302",220,"0",8,10,83,73,16,15,15,202
"100320308210010216",220,"3",10,13,85,68,16,16,12,197
"100320208200110138",138,"0",8,6,48,47,7,13,9,124
"100320722340200319",181,"5",11,6,57,79,8,11,9,164
"100320227672560501",220,"0",8,14,65,81,17,16,19,198
"100320208203004618",220,"2",12,8,78,76,16,13,17,200
"100320420592502704",220,"2",9,11,77,72,14,18,19,200
"100320310490122808",66,"2",7,5,12,23,5,8,6,54
"100320724422100114",147,"2",5,12,54,46,11,9,10,130
"100320309500902802",220,"1",11,14,83,69,14,20,9,195
"100320626802571214",220,"8",20,6,67,77,15,18,17,194
"100320308210010917",220,"2",11,15,71,74,14,15,20,194
"100320514940003901",220,"1",17,9,62,76,23,17,16,194
"100320308210013114",220,"3",14,12,70,81,13,16,14,194
"100320308210022311",220,"0",13,9,80,70,15,16,17,198
"100320207290060310",220,"3",17,6,81,71,16,15,14,197
"100320722340500518",220,"6",5,14,79,81,16,11,14,201
